gene,rpkm_normal,rpkm_tumoral,chromosome,p_or_q,locus
FAM92A1|137392_calculated,4.3247,2.7591,8,q,
ZNF704|619279_calculated,4.3206,2.5542,8,q,
PAG1|55824_calculated,4.32,4.189,8,q,
FER1L6|654463_calculated,4.3196,6.5646,8,q,
SLC45A4|57210_calculated,4.3124,6.7154,8,q,
SOX17|64321_calculated,4.3018,1.7296,8,q,
LY6D|8581_calculated,4.2185,42.1307,8,q,
PYCRL|65263_calculated,4.1625,8.055,8,q,
SNORD87|641648_calculated,4.1362,4.7086,8,q,
TRPS1|7227_calculated,4.0593,1.7119,8,q,
RBM12B|389677_calculated,4.0451,3.9237,8,q,
NUDCD1|84955_calculated,4.016,6.4268,8,q,
ZFPM2|23414_calculated,4.0032,0.7952,8,q,
CLVS1|157807_calculated,3.9534,4.6359,8,q,
SGK3|23678_calculated,3.9026,3.9995,8,q,
ARC|23237_calculated,3.8887,0.8557,8,q,
TSNARE1|203062_calculated,3.8764,4.5361,8,q,
NECAB1|64168_calculated,3.8654,0.3721,8,q,
SPAG1|6674_calculated,3.8618,6.3521,8,q,
TMEM68|137695_calculated,3.848,5.8174,8,q,
GRHL2|79977_calculated,3.7938,7.4597,8,q,
SDR16C5|195814_calculated,3.7888,6.5572,8,q,
TNFRSF11B|4982_calculated,3.7558,4.3649,8,q,
RECQL4|9401_calculated,3.7251,10.7436,8,q,
MIR939|100126351_calculated,3.7142,5.377,8,q,
CHD7|55636_calculated,3.6421,4.7778,8,q,
ZNF16|7564_calculated,3.573,3.9099,8,q,
PDE7A|5150_calculated,3.484,3.4134,8,q,
SNX16|64089_calculated,3.3535,3.8879,8,q,
ZNF34|80778_calculated,3.3271,2.0322,8,q,
OTUD6B|51633_calculated,3.2484,3.7512,8,q,
BOP1|23246|2of2_calculated,3.1634,5.968,8,q,
DENND3|22898_calculated,3.1455,2.0233,8,q,
RUNX1T1|862_calculated,3.1438,0.6469,8,q,
RSPO2|340419_calculated,3.0373,0.4602,8,q,
JPH1|56704_calculated,2.97,3.9034,8,q,
ANKRD46|157567_calculated,2.9524,3.2014,8,q,
ANGPT1|284_calculated,2.8684,0.8768,8,q,
CYP7B1|9420_calculated,2.8487,1.2634,8,q,
PKIA|5569_calculated,2.8274,0.8957,8,q,
CSPP1|79848_calculated,2.8218,3.119,8,q,
CA13|377677_calculated,2.8075,4.3239,8,q,
DSCC1|79075_calculated,2.7583,5.6747,8,q,
HEY1|23462_calculated,2.7385,2.4887,8,q,
PVT1|5820_calculated,2.7218,6.3251,8,q,
FAM110B|90362_calculated,2.7108,1.122,8,q,
JRK|8629_calculated,2.6942,2.385,8,q,
SAMD12|401474_calculated,2.6596,3.2158,8,q,
ADHFE1|137872_calculated,2.6495,0.5314,8,q,
ARHGAP39|80728_calculated,2.6475,5.1092,8,q,
ZNF7|7553_calculated,2.5174,2.7401,8,q,
PI15|51050_calculated,2.3886,0.9819,8,q,
NDUFAF6|137682_calculated,2.3668,3.5576,8,q,
FAM150A|389658_calculated,2.3155,1.2555,8,q,
ZNF707|286075_calculated,2.2926,2.7251,8,q,
HAS2|3037_calculated,2.2761,1.5632,8,q,
ZNF517|340385_calculated,2.2563,1.754,8,q,
ZFHX4|79776_calculated,2.2504,0.5039,8,q,
CCAT1|?_calculated,2.2088,3.7093,8,q,
ZNF696|79943_calculated,2.1834,2.3587,8,q,
CCNE2|9134_calculated,2.1688,5.1677,8,q,
GPT|2875_calculated,2.1399,6.5382,8,q,
GDAP1|54332_calculated,2.0894,2.1397,8,q,
RHPN1|114822_calculated,2.0695,4.7888,8,q,
TMEM71|137835_calculated,2.0333,0.9088,8,q,
TRPA1|8989_calculated,1.9419,2.0519,8,q,
AARD|441376_calculated,1.8823,0.2483,8,q,
CA1|759_calculated,1.8779,8.0906,8,q,
SNORD54|26795_calculated,1.7839,1.8834,8,q,
CA8|767_calculated,1.7689,3.2392,8,q,
SLURP1|57152_calculated,1.7133,19.5111,8,q,
CA3|761_calculated,1.6508,1.075,8,q,
C8orf44|56260_calculated,1.63,1.3295,8,q,
NACAP1|83955_calculated,1.6293,1.4894,8,q,
ZNF250|58500_calculated,1.5993,1.2387,8,q,
ZFAT|57623_calculated,1.5142,1.5598,8,q,
MCMDC2|157777_calculated,1.4882,1.6437,8,q,
GPR20|2843_calculated,1.4822,0.5234,8,q,
C8orf37|157657_calculated,1.4392,1.2329,8,q,
GPIHBP1|338328_calculated,1.4085,0.3928,8,q,
LRP12|29967_calculated,1.4077,0.8215,8,q,
POP1|10940_calculated,1.4056,2.4488,8,q,
SNORA72|26775_calculated,1.3691,2.0602,8,q,
RAD54B|25788_calculated,1.3502,2.5307,8,q,
BHLHE22|27319_calculated,1.3396,0.4715,8,q,
MMP16|4325|1of2_calculated,1.2984,0.3861,8,q,
MYBL1|4603_calculated,1.2453,0.7788,8,q,
PREX2|80243_calculated,1.2328,0.4018,8,q,
TMED10P1|286102_calculated,1.1946,1.089,8,q,
LRRC6|23639_calculated,1.1718,1.4056,8,q,
TMEM67|91147_calculated,1.1603,1.0945,8,q,
RBM12B-AS1|55472_calculated,1.1496,1.0771,8,q,
FOXH1|8928_calculated,1.1246,1.9736,8,q,
BAALC|79870_calculated,1.1032,0.6728,8,q,
MAPK15|225689_calculated,1.0377,1.8714,8,q,
LY6H|4062_calculated,0.9173,0.4038,8,q,
C8orf31|286122_calculated,0.8805,1.7792,8,q,
SLC10A5|347051_calculated,0.8542,1.1619,8,q,
MMP16|4325|2of2_calculated,0.8445,0.264,8,q,
C8orf46|254778_calculated,0.8136,0.0652,8,q,
ZFAT-AS1|594840_calculated,0.7296,0.7538,8,q,
RAD21-AS1|644660_calculated,0.6976,1.0455,8,q,
GDF6|392255_calculated,0.6841,0.1479,8,q,
XKR9|389668_calculated,0.6736,1.7598,8,q,
KLHL38|340359_calculated,0.6567,0.2156,8,q,
COL22A1|169044_calculated,0.6507,1.3231,8,q,
HAS2-AS1|594842_calculated,0.6305,0.4629,8,q,
BAI1|575_calculated,0.6269,0.2226,8,q,
ZNF572|137209_calculated,0.6109,0.6148,8,q,
PLAG1|5324_calculated,0.6108,0.6573,8,q,
FAM83A|84985_calculated,0.6084,3.6032,8,q,
LY6K|54742_calculated,0.5789,2.844,8,q,
SLCO5A1|81796_calculated,0.5391,0.3549,8,q,
ATP6V0D2|245972_calculated,0.4852,0.8054,8,q,
KCNK9|51305_calculated,0.4811,0.4813,8,q,
XKR4|114786_calculated,0.4458,0.0469,8,q,
RHPN1-AS1|78998_calculated,0.3792,0.7953,8,q,
KCNQ3|3786_calculated,0.3774,0.3809,8,q,
DCSTAMP|81501_calculated,0.3671,0.3692,8,q,
PKHD1L1|93035_calculated,0.3598,0.0772,8,q,
TTPA|7274_calculated,0.3184,0.8757,8,q,
DNAJC5B|85479_calculated,0.308,0.3591,8,q,
LRRC69|100130742_calculated,0.2881,0.2362,8,q,
CALB1|793_calculated,0.2871,7.0057,8,q,
POU5F1B|5462|2of2_calculated,0.2724,0.5578,8,q,
POU5F1B|5462|1of2_calculated,0.2583,0.4798,8,q,
ZNF252P-AS1|286103_calculated,0.2546,0.2459,8,q,
KCNB2|9312_calculated,0.2451,0.0647,8,q,
KCNS2|3788_calculated,0.2429,0.0883,8,q,
MIR661|724031_calculated,0.2427,0.1332,8,q,
SPATC1|375686_calculated,0.2399,0.2499,8,q,
TMEM75|641384_calculated,0.2261,0.1725,8,q,
TMEM74|157753_calculated,0.2256,0.072,8,q,
SAMD12-AS1|552860_calculated,0.2242,0.3378,8,q,
DPYS|1807_calculated,0.2189,0.0348,8,q,
SLC26A7|115111_calculated,0.2161,0.1235,8,q,
RGS22|26166_calculated,0.1853,0.0486,8,q,
EYA1|2138_calculated,0.1799,0.1311,8,q,
TRIM55|84675_calculated,0.1792,0.054,8,q,
CPA6|57094_calculated,0.167,0.4437,8,q,
RIMS2|9699_calculated,0.1575,0.1554,8,q,
ASAP1-IT1|29065_calculated,0.1454,0.0782,8,q,
KIAA1875|340390|1of2_calculated,0.1438,0.1471,8,q,
PCAT1|100750225_calculated,0.1407,0.1592,8,q,
ABRA|137735_calculated,0.1402,0.047,8,q,
SNX31|169166_calculated,0.1323,0.1572,8,q,
LINC00535|642924_calculated,0.1304,0.063,8,q,
KIAA1875|340390|2of2_calculated,0.1255,0.1478,8,q,
ST18|9705_calculated,0.1253,0.1586,8,q,
SLC30A8|169026_calculated,0.1251,0.0332,8,q,
NKAIN3|286183_calculated,0.1177,0.0447,8,q,
TG|7038_calculated,0.114,0.1116,8,q,
GSDMC|56169_calculated,0.1127,0.6234,8,q,
FBXO43|286151_calculated,0.1029,0.1232,8,q,
MAFA|389692_calculated,0.1023,0.145,8,q,
C8orf34|116328_calculated,0.1011,0.065,8,q,
FAM135B|51059_calculated,0.0897,0.0737,8,q,
C8orf87|389676_calculated,0.0895,0.014,8,q,
TCF24|100129654_calculated,0.0893,0.073,8,q,
RALYL|138046_calculated,0.0639,0.0496,8,q,
PTTG3P|26255_calculated,0.0596,0.0318,8,q,
RGS20|8601_calculated,0.0568,0.1156,8,q,
SCRT1|83482_calculated,0.0551,0.0394,8,q,
CNGB3|54714_calculated,0.0548,0.0586,8,q,
CCDC166|100130274_calculated,0.045,0.034,8,q,
FER1L6-AS1|439941_calculated,0.0444,0.0462,8,q,
RP1|6101_calculated,0.037,0.0505,8,q,
OPRK1|4986_calculated,0.0347,0.0357,8,q,
MIR875|100126309_calculated,0.0337,0.0124,8,q,
CCDC26|137196_calculated,0.0308,0.0318,8,q,
EFCAB1|79645_calculated,0.03,0.0274,8,q,
C8orf22|492307_calculated,0.0287,0.032,8,q,
SBF1P1|100133234_calculated,0.0284,0.0061,8,q,
KCNV1|27012_calculated,0.0271,0.0516,8,q,
BOP1|23246|1of2_calculated,0.0258,0.0329,8,q,
LINC00051|619434_calculated,0.0218,0.0167,8,q,
ADCY8|114_calculated,0.0214,0.0062,8,q,
TRHR|7201_calculated,0.0209,0.0103,8,q,
FABP12|646486_calculated,0.0197,0.0765,8,q,
MIR599|693184_calculated,0.0163,0.0164,8,q,
MIR548A3|693127_calculated,0.0141,0.0208,8,q,
PRDM14|63978_calculated,0.0124,0.0169,8,q,
ODF1|4956_calculated,0.0114,0.0085,8,q,
CRH|1392_calculated,0.0103,0.1297,8,q,
CSMD3|114788_calculated,0.0072,0.019,8,q,
MIR1208|100302281_calculated,0.0065,0.0215,8,q,
OC90|729330_calculated,0.006,0.0147,8,q,
MIR548D1|693130_calculated,0.0054,0.0175,8,q,
FABP9|646480_calculated,0.0053,0.0031,8,q,
MIR30D|407033_calculated,0.0046,0.0008,8,q,
CNBD1|168975_calculated,0.0044,0.0065,8,q,
LINC00588|26138_calculated,0.0044,0.0011,8,q,
DCAF4L2|138009_calculated,0.004,0.2638,8,q,
GML|2765_calculated,0.004,0.0068,8,q,
HPYR1|93668_calculated,0.0037,0.0043,8,q,
PSKH2|85481_calculated,0.0035,0.1159,8,q,
SLC7A13|157724_calculated,0.0027,0.0263,8,q,
MOS|4342_calculated,0.0017,0.0026,8,q,
LINC00251|552859_calculated,0.0012,0.0034,8,q,
HHLA1|10086_calculated,0.0005,0.0012,8,q,
MIR30B|407030_calculated,0.0004,0.0026,8,q,
LINC00293|497634_calculated,0.0002,0.0004,8,q,
MIR124-2|406908_calculated,0,0,8,q,
MIR4664|100616318_calculated,2.4055,3.8512,8,,
MIR1206|100302170_calculated,0.3812,0.3403,8,,
MIR1205|100302161_calculated,0.1602,0.1276,8,,
MIR1207|100302175_calculated,0.1477,0.0632,8,,
MIR4659B|100616372_calculated,0.1208,0.0756,8,,
MIR4659A|100616348_calculated,0.1205,0.0759,8,,
MIR4660|100616350_calculated,0.1034,0.0541,8,,
MIR3926-1|100500870_calculated,0.0953,0.0327,8,,
MIR3926-2|100500838_calculated,0.0868,0.0304,8,,
MIR1322|100302166_calculated,0.0528,0.02,8,,
MIR378D2|100616169_calculated,0.0421,0.0706,8,,
MIR3150A|100422964_calculated,0.036,0.0483,8,,
MIR3151|100422992_calculated,0.0353,0.0174,8,,
MIR3622B|100500871_calculated,0.034,0.0102,8,,
MIR3622A|100500858_calculated,0.0331,0.0098,8,,
MIR4470|100616484_calculated,0.029,0.0747,8,,
MIR4663|100616260_calculated,0.0169,0.017,8,,
MIR2052|100302260_calculated,0.0152,0.0145,8,,
MIR4288|100422903_calculated,0.0099,0.0141,8,,
MIR4472-1|100616268_calculated,0.0097,0.0048,8,,
MIR4287|100422828_calculated,0.0086,0.0034,8,,
MIR4661|100616245_calculated,0.008,0.0015,8,,
MIR548AA1|100500863_calculated,0.0054,0.0175,8,,
MIR3148|100422876_calculated,0.0018,0.0021,8,,
MIR4471|100616451_calculated,0.0018,0.0075,8,,
MIR2053|100302225_calculated,0,0.001,8,,
