gene,rpkm_normal,rpkm_tumoral,chromosome,p_or_q,locus
SKOR1|390598_calculated,0.2741,0.1919,15,q,
LDHAL6B|92483_calculated,0.2629,0.1887,15,q,
CYP19A1|1588_calculated,0.2368,0.0809,15,q,
MIR628|693213_calculated,0.2363,0.0763,15,q,
MESP2|145873_calculated,0.2313,0.574,15,q,
ST8SIA2|8128_calculated,0.231,0.0934,15,q,
CPLX3|594855_calculated,0.1963,0.0361,15,q,
ONECUT1|3175_calculated,0.1925,0.385,15,q,
REREP3|646396_calculated,0.1904,0.1573,15,q,
FSIP1|161835_calculated,0.1821,0.1202,15,q,
LMAN1L|79748_calculated,0.1724,0.0246,15,q,
FAM154B|283726_calculated,0.1705,0.2021,15,q,
DNM1P35|100128285_calculated,0.1673,0.0985,15,q,
DNM1P46|196968_calculated,0.166,0.0547,15,q,
TMC3|342125_calculated,0.1556,0.0652,15,q,
SH2D7|646892_calculated,0.1531,0.3629,15,q,
PGPEP1L|145814_calculated,0.1446,0.0758,15,q,
FAM169B|283777_calculated,0.1422,0.1101,15,q,
RLBP1|6017_calculated,0.139,0.0822,15,q,
HCN4|10021_calculated,0.1284,0.2031,15,q,
UNC13C|440279_calculated,0.1283,0.0295,15,q,
SNORD116-8|100033420_calculated,0.1273,0.0421,15,q,
DCAF13P3|100132724_calculated,0.1258,0.0673,15,q,
MIR1276|100302121_calculated,0.1246,0.0843,15,q,
C15orf56|644809_calculated,0.1243,0.1838,15,q,
MEGF11|84465_calculated,0.1123,0.1895,15,q,
SNORD116-26|100033438_calculated,0.1117,0.0435,15,q,
SNORD116-3|100033415|2of2_calculated,0.1089,0.0164,15,q,
WDR93|56964_calculated,0.1021,0.1124,15,q,
CHRFAM7A|89832_calculated,0.1019,0.0927,15,q,
SCARNA14|692149_calculated,0.0935,0.0882,15,q,
SNORD116-27|100033439_calculated,0.0927,0.0151,15,q,
SLC28A1|9154_calculated,0.0921,0.4142,15,q,
SNORD116-18|100033430_calculated,0.0855,0.0341,15,q,
PLA2G4E|123745_calculated,0.0832,0.2408,15,q,
SNORD116-13|100033425_calculated,0.0817,0.0175,15,q,
SNORD116-5|100033417|2of2_calculated,0.0817,0.0217,15,q,
PLA2G4D|283748_calculated,0.079,0.2116,15,q,
NR2E3|10002_calculated,0.0739,0.0472,15,q,
C15orf26|161502_calculated,0.073,0.1033,15,q,
ANP32AP1|723972_calculated,0.0714,0.0428,15,q,
C15orf54|400360_calculated,0.0698,0.0267,15,q,
ULK4P1|89838_calculated,0.0682,0.0228,15,q,
NOX5|79400_calculated,0.0681,0.056,15,q,
SNORD116-16|100033428_calculated,0.0668,0.0208,15,q,
CSNK1A1P1|161635_calculated,0.0667,0.0469,15,q,
SH3GL3|6457_calculated,0.0664,0.0524,15,q,
GABARAPL3|23766_calculated,0.0662,0.0289,15,q,
CHRM5|1133_calculated,0.0651,0.0581,15,q,
SNORD116-12|100033424_calculated,0.065,0.0104,15,q,
SNORD116-5|100033417|1of2_calculated,0.0643,0.0179,15,q,
GABRG3|2567_calculated,0.0627,0.0724,15,q,
CT62|196993_calculated,0.0618,0.0622,15,q,
NBEAP1|606_calculated,0.0602,0.0662,15,q,
CERS3|204219_calculated,0.0584,0.7084,15,q,
SNORD116-14|100033426_calculated,0.0574,0.023,15,q,
SNORD116-3|100033415|1of2_calculated,0.0519,0.0281,15,q,
SNORD116-29|100033821_calculated,0.0515,0.0189,15,q,
SNORD116-15|100033427_calculated,0.0508,0.0143,15,q,
MIR627|693212_calculated,0.0451,0.0231,15,q,
ULK4P3|89837|1of2_calculated,0.0441,0.0175,15,q,
CTXN2|399697_calculated,0.043,0.0067,15,q,
FOXB1|27023_calculated,0.0429,0.0535,15,q,
GOLGA6L9|440295|2of3_calculated,0.0424,0.0457,15,q,
PPIP5K1|9677|2of2_calculated,0.0417,0.0354,15,q,
SNORD116-19|727708_calculated,0.0415,0.0256,15,q,
STRC|161497|1of3_calculated,0.0404,0.0401,15,q,
FSD2|123722_calculated,0.0389,0.0197,15,q,
C15orf53|400359_calculated,0.0383,0.0405,15,q,
MIR190A|406965_calculated,0.0383,0.0063,15,q,
SNORD116-23|100033434_calculated,0.0383,0.0217,15,q,
GJD2|57369_calculated,0.0381,0.0218,15,q,
CCDC33|80125_calculated,0.0369,0.0449,15,q,
LINC00277|283673_calculated,0.0312,0.0312,15,q,
MIR626|693211_calculated,0.0296,0.0243,15,q,
TGM5|9333_calculated,0.0248,0.1883,15,q,
CYP1A2|1544_calculated,0.0241,0.0152,15,q,
SNORD115-47|100036567_calculated,0.024,0.0108,15,q,
ULK4P3|89837|2of2_calculated,0.0231,0.0094,15,q,
SNORD116-25|100033436_calculated,0.0223,0.0094,15,q,
SNORD109B|338429|2of2_calculated,0.0212,0.0056,15,q,
ANKRD34C|390616_calculated,0.0211,0.0167,15,q,
SPATA8|145946_calculated,0.0204,0.0174,15,q,
HIGD2B|123346_calculated,0.0198,0.0255,15,q,
EXD1|161829_calculated,0.0177,0.0226,15,q,
LINC00593|414926_calculated,0.0174,0.017,15,q,
GOLGA6L9|440295|3of3_calculated,0.0172,0.0076,15,q,
PWRN1|791114_calculated,0.0162,0.0073,15,q,
SNORD115-48|100033822_calculated,0.016,0.0123,15,q,
GOLGA6L2|283685_calculated,0.0157,0.019,15,q,
DNM1P41|440299_calculated,0.0143,0.0181,15,q,
CHEK2P2|646096_calculated,0.014,0.0237,15,q,
SNRPN|6638|3of4_calculated,0.0136,0.002,15,q,
AGBL1|123624_calculated,0.0127,0.0136,15,q,
GOLGA6L1|283767|1of3_calculated,0.0123,0.008,15,q,
KBTBD13|390594_calculated,0.0116,0.0068,15,q,
CXADRP2|646243_calculated,0.0115,0.0107,15,q,
SNORD115-8|100033445_calculated,0.0104,0.001,15,q,
SNORD115-45|100036566_calculated,0.0086,0.0144,15,q,
SNORD115-11|100033448|4of4_calculated,0.0083,0.0024,15,q,
TMEM202|338949_calculated,0.0083,0.01,15,q,
TRPM1|4308|1of2_calculated,0.0083,0.0196,15,q,
MIR629|693214_calculated,0.0079,0.0093,15,q,
C15orf43|145645_calculated,0.0071,0.0134,15,q,
GOLGA6L10|647042|1of2_calculated,0.0071,0.0077,15,q,
TRPM1|4308|2of2_calculated,0.007,0.0129,15,q,
UBE2Q2P2|100134869|1of2_calculated,0.007,0.005,15,q,
PWRN2|791115_calculated,0.0069,0.0029,15,q,
OR4N3P|390539_calculated,0.0068,0.0178,15,q,
MIR7-2|407044_calculated,0.0065,0.0072,15,q,
TBC1D21|161514_calculated,0.0063,0.0087,15,q,
DNM1P34|729809_calculated,0.0062,0.0023,15,q,
SNORD115-32|100033806_calculated,0.0061,0.0009,15,q,
SNORD115-22|100033799_calculated,0.006,0.0011,15,q,
SNORD115-4|100033441_calculated,0.006,0.0012,15,q,
TGM7|116179_calculated,0.0059,0.0093,15,q,
UBE2Q2P2|100134869|2of2_calculated,0.0057,0.0038,15,q,
SNORD116-11|100033423_calculated,0.0054,0.0068,15,q,
GOLGA6B|55889_calculated,0.005,0.0046,15,q,
GOLGA6A|342096_calculated,0.0048,0.0037,15,q,
SNORD115-41|100033815_calculated,0.0048,0.0014,15,q,
SNORD115-11|100033448|3of4_calculated,0.0047,0,15,q,
SNORD115-5|100033442_calculated,0.0046,0.0062,15,q,
GOLGA6L6|727832_calculated,0.0039,0.0031,15,q,
SNORD115-10|100033447|1of2_calculated,0.0039,0.0007,15,q,
TMCO5A|145942_calculated,0.0038,0.0189,15,q,
LINC00052|145978_calculated,0.0036,0.0119,15,q,
SNORD115-10|100033447|2of2_calculated,0.0036,0.0027,15,q,
SNORD115-1|338433_calculated,0.0036,0.0004,15,q,
SCARNA15|677778|1of2_calculated,0.0032,0.0054,15,q,
SNORD115-25|100033801_calculated,0.0031,0.0007,15,q,
STRC|161497|3of3_calculated,0.003,0.003,15,q,
SNORD115-2|100033437_calculated,0.0029,0,15,q,
OR4F6|390648_calculated,0.0027,0.002,15,q,
SNORD115-14|100033451_calculated,0.0026,0.0003,15,q,
GOLGA6L9|440295|1of3_calculated,0.0025,0.0033,15,q,
NF1P2|440225|2of2_calculated,0.0025,0.0066,15,q,
OR4N4|283694_calculated,0.0025,0.0208,15,q,
DDX11L9|100288486|2of2_calculated,0.0022,0.0026,15,q,
OR4M2|390538_calculated,0.0021,0.0049,15,q,
FAM138E|100124412_calculated,0.002,0.0015,15,q,
STRC|161497|2of3_calculated,0.002,0.0022,15,q,
GOLGA6C|653641_calculated,0.0018,0.0019,15,q,
C15orf32|145858_calculated,0.0017,0.0013,15,q,
DDX11L9|100288486|1of2_calculated,0.0017,0.0014,15,q,
SNORD115-9|100033446|2of2_calculated,0.0016,0.0003,15,q,
GOLGA6L10|647042|2of2_calculated,0.0014,0.0008,15,q,
SNORD116-10|100033422_calculated,0.0013,0.0041,15,q,
GOLGA8DP|100132979_calculated,0.001,0.0005,15,q,
NF1P2|440225|1of2_calculated,0.001,0.0026,15,q,
GOLGA8F|100132565|1of2_calculated,0.0009,0.0008,15,q,
SNORD115-40|100033814_calculated,0.0009,0.0049,15,q,
OR4F15|390649_calculated,0.0008,0.0018,15,q,
SNORD115-16|100033454_calculated,0.0008,0,15,q,
GOLGA6D|653643_calculated,0.0007,0.0008,15,q,
GOLGA8F|100132565|2of2_calculated,0.0007,0.0008,15,q,
SNORD115-6|100033443_calculated,0.0005,0.0012,15,q,
OR4F4|26682_calculated,0.0003,0.0011,15,q,
SNORD115-17|100033455|1of3_calculated,0.0003,0,15,q,
POTEB|339010|1of2_calculated,0.0001,0,15,q,
POTEB|339010|2of2_calculated,0.0001,0,15,q,
SNORD115-17|100033455|3of3_calculated,0.0001,0.0009,15,q,
GOLGA6L1|283767|2of3_calculated,0,0.0003,15,q,
GOLGA6L1|283767|3of3_calculated,0,0.0011,15,q,
MIR184|406960_calculated,0,0.0002,15,q,
MIR211|406993_calculated,0,0.0045,15,q,
SNORD115-11|100033448|1of4_calculated,0,0.0004,15,q,
SNORD115-11|100033448|2of4_calculated,0,0.0004,15,q,
SNORD115-15|100033453_calculated,0,0.0005,15,q,
SNORD115-17|100033455|2of3_calculated,0,0.0014,15,q,
SNORD115-24|100036563_calculated,0,0,15,q,
SNORD115-27|100036564_calculated,0,0.0005,15,q,
SNORD115-28|100036565_calculated,0,0.0021,15,q,
SNORD115-30|100033804_calculated,0,0,15,q,
SNORD115-31|100033805_calculated,0,0.0009,15,q,
SNORD115-33|100033807_calculated,0,0,15,q,
SNORD115-35|100033809_calculated,0,0,15,q,
SNORD115-37|100033811_calculated,0,0,15,q,
SNORD115-38|100033812_calculated,0,0.0011,15,q,
SNORD115-39|100033813_calculated,0,0.0023,15,q,
SNORD115-3|100033440_calculated,0,0,15,q,
SNORD115-44|100033818_calculated,0,0.0035,15,q,
SNORD115-9|100033446|1of2_calculated,0,0.0007,15,q,
MIR1282|100302254_calculated,297.3618,417.0028,15,,
MIR4712|100616396_calculated,1.8275,0.8974,15,,
MIR2116|100313886_calculated,0.4716,0.2865,15,,
MIR4513|100616183_calculated,0.3724,0.2113,15,,
MIR4312|100422971_calculated,0.2536,0.1593,15,,
MIR3942|100500904_calculated,0.1778,0.1932,15,,
MIR1272|100302184_calculated,0.1386,0.0179,15,,
MIR3175|100422995_calculated,0.1317,0.0641,15,,
MIR4714|100616432_calculated,0.1306,0.0478,15,,
MIR4515|100616404_calculated,0.1201,0.084,15,,
MIR4715|100616474_calculated,0.0985,0.0277,15,,
MIR4511|100616379_calculated,0.0813,0.0332,15,,
MIR1266|100302202_calculated,0.029,0.0314,15,,
MIR4313|100423035_calculated,0.0183,0.0175,15,,
MIR4514|100616181_calculated,0.0098,0.0245,15,,
MIR4311|100422905_calculated,0.0097,0.0119,15,,
MIR4716|100616332_calculated,0.0066,0.0107,15,,
MIR4310|100423013_calculated,0.0058,0.0136,15,,
MIR4713|100616369_calculated,0.0027,0.0075,15,,
MIR3529|100616238_calculated,0.0024,0.0054,15,,
MIR1179|100302235_calculated,0.002,0.0021,15,,
MIR4510|100616293_calculated,0.0009,0.0047,15,,
MIR1233-1|100302160|1of2_calculated,0,0,15,,
MIR1233-1|100302160|2of2_calculated,0,0,15,,
MIR4508|100616275_calculated,0,0.0024,15,,
MIR4509-1|100616223|1of3_calculated,0,0,15,,
MIR4509-1|100616223|2of3_calculated,0,0,15,,
MIR4509-1|100616223|3of3_calculated,0,0,15,,
