gene,rpkm_normal,rpkm_tumoral,chromosome,p_or_q,locus
FAM96B|51647_calculated,49.2695,81.334,16,q,
CDH1|999_calculated,48.5786,100.3075,16,q,
FOXF1|2294_calculated,47.5209,10.6908,16,q,
GOT2|2806_calculated,44.8961,59.3241,16,q,
HSBP1|3281_calculated,44.1374,58.438,16,q,
MAP1LC3B|81631_calculated,41.9563,37.4527,16,q,
CES2|8824_calculated,41.195,75.9077,16,q,
ATP6V0D1|9114_calculated,40.3776,53.26,16,q,
KARS|3735_calculated,38.3124,55.5906,16,q,
PSMD7|5713_calculated,37.8494,50.4153,16,q,
CMIP|80790_calculated,37.7335,31.8029,16,q,
HERPUD1|9709_calculated,36.2213,42.7705,16,q,
CRISPLD2|83716_calculated,36.0635,11.3775,16,q,
DYNC1LI2|1783_calculated,34.4949,23.0716,16,q,
VPS4A|27183_calculated,33.4559,39.8361,16,q,
TERF2IP|54386_calculated,32.4474,25.8453,16,q,
CHTF8|54921_calculated,29.3829,34.7003,16,q,
AARS|16_calculated,29.097,42.1075,16,q,
AMFR|267_calculated,29.0804,27.0275,16,q,
ARL2BP|23568_calculated,28.8219,25.0041,16,q,
CHMP1A|5119_calculated,28.2995,42.517,16,q,
E2F4|1874_calculated,27.677,40.4501,16,q,
CYBA|1535_calculated,27.0004,51.5767,16,q,
NOB1|28987_calculated,26.9939,41.8921,16,q,
IST1|9798_calculated,26.5693,32.3237,16,q,
MTSS1L|92154_calculated,26.125,13.3631,16,q,
CNOT1|23019_calculated,25.9433,29.4952,16,q,
WFDC1|58189_calculated,25.874,8.4079,16,q,
GPR56|9289_calculated,25.3414,47.1653,16,q,
MBTPS1|8720_calculated,24.7961,22.8399,16,q,
TCF25|22980_calculated,24.7287,25.7955,16,q,
MT1F|4494_calculated,24.2254,39.0883,16,q,
TPPP3|51673_calculated,23.6809,22.3103,16,q,
SLC7A5|8140_calculated,23.6666,49.9827,16,q,
CDH11|1009_calculated,23.3257,12.2278,16,q,
USP10|9100_calculated,23.2669,28.3292,16,q,
VPS35|55737_calculated,22.8949,26.9097,16,q,
RBL2|5934_calculated,21.7996,15.7376,16,q,
NME3|4832_calculated,21.7505,22.9432,16,q,
TRAPPC2L|51693|1of2_calculated,21.5266,30.1146,16,q,
TMEM208|29100_calculated,21.4005,39.7681,16,q,
PIEZO1|9780_calculated,21.1562,21.0997,16,q,
ZDHHC7|55625_calculated,20.6942,23.938,16,q,
FAM65A|79567_calculated,20.42,13.4058,16,q,
NUDT21|11051_calculated,19.4945,22.0708,16,q,
DPEP1|1800_calculated,19.4567,23.3364,16,q,
BRD7|29117_calculated,19.3982,22.5404,16,q,
CES1|1066_calculated,19.0579,11.3461,16,q,
DNAJA2|10294_calculated,18.5273,20.0719,16,q,
CMC2|56942_calculated,18.243,28.4847,16,q,
LONP2|83752_calculated,18.0505,15.3191,16,q,
CSNK2A2|1459_calculated,18.0305,16.7975,16,q,
ITFG1|81533_calculated,17.7494,17.9204,16,q,
MMP15|4324_calculated,17.7038,40.8896,16,q,
CDH5|1003_calculated,16.8576,9.7046,16,q,
THAP11|57215_calculated,16.6761,18.3813,16,q,
PLLP|51090_calculated,16.5586,40.0331,16,q,
DOK4|55715_calculated,16.177,26.4253,16,q,
FTO|79068_calculated,16.0903,9.4741,16,q,
SF3B3|23450_calculated,14.7997,22.1981,16,q,
MT1M|4499_calculated,14.7316,10.1848,16,q,
ZFPM1|161882_calculated,14.5238,23.5401,16,q,
CBFB|865_calculated,14.4635,19.9186,16,q,
IRF8|3394_calculated,13.4517,16.0842,16,q,
CX3CL1|6376_calculated,13.4511,13.282,16,q,
FAM192A|80011_calculated,13.2922,15.139,16,q,
MON1B|22879_calculated,12.9661,15.6491,16,q,
GNAO1|2775_calculated,12.5777,1.5362,16,q,
EXOSC6|118460_calculated,12.5726,12.5357,16,q,
NAE1|8883_calculated,12.4064,16.7317,16,q,
ANKRD11|29123_calculated,12.3514,11.4963,16,q,
AKTIP|64400_calculated,12.2608,8.1316,16,q,
OGFOD1|55239_calculated,12.2273,13.0996,16,q,
SLC12A4|6560_calculated,12.0864,6.8854,16,q,
COG8|84342_calculated,12.0416,12.9032,16,q,
COQ9|57017_calculated,12.0279,14.6402,16,q,
PSKH1|5681_calculated,12.0108,10.078,16,q,
HSD11B2|3291_calculated,11.9677,25.2668,16,q,
CYB5B|80777_calculated,11.9275,20.1254,16,q,
DHX38|9785_calculated,11.8721,12.7311,16,q,
COG4|25839_calculated,11.842,14.2513,16,q,
TERF2|7014_calculated,11.7657,11.5567,16,q,
TRADD|8717_calculated,11.5063,14.4973,16,q,
ZFHX3|463_calculated,11.3929,5.6804,16,q,
FBXO31|79791_calculated,11.1737,7.7419,16,q,
MPHOSPH6|10200_calculated,10.8892,18.0958,16,q,
ZDHHC1|29800_calculated,10.8819,10.0584,16,q,
AP1G1|164_calculated,10.88,13.6569,16,q,
WWP2|11060_calculated,10.8486,13.9633,16,q,
B3GNT9|84752_calculated,10.5339,8.6787,16,q,
ATMIN|23300_calculated,10.3108,10.6912,16,q,
RRAD|6236_calculated,10.2206,5.6563,16,q,
PDF|64146_calculated,10.0161,14.2969,16,q,
ST3GAL2|6483_calculated,9.9485,7.7612,16,q,
KLHL36|79786_calculated,9.9484,8.3198,16,q,
NFATC3|4775_calculated,9.8383,9.3131,16,q,
ZCCHC14|23174_calculated,9.7586,8.9453,16,q,
NFAT5|10725_calculated,9.6517,6.8672,16,q,
VAC14|55697_calculated,9.3918,12.5483,16,q,
CIAPIN1|57019_calculated,9.3272,15.429,16,q,
PSMB10|5699_calculated,9.2925,16.8262,16,q,
MT1H|4496_calculated,9.2129,18.0422,16,q,
N4BP1|9683_calculated,9.0721,8.6472,16,q,
ESRP2|80004_calculated,9.0589,19.5271,16,q,
NIP7|51388_calculated,9.0184,14.5506,16,q,
NUP93|9688_calculated,8.9861,12.8555,16,q,
FA2H|79152_calculated,8.8541,26.8413,16,q,
CDK10|8558_calculated,8.7523,11.383,16,q,
SPG7|6687_calculated,8.6536,8.9013,16,q,
CPNE2|221184_calculated,8.6532,7.9303,16,q,
SLC7A6OS|84138_calculated,8.3674,9.2776,16,q,
DDX19B|11269_calculated,8.3436,8.5596,16,q,
CIRH1A|84916_calculated,8.3024,11.6876,16,q,
RSPRY1|89970_calculated,8.1386,8.5037,16,q,
EDC4|23644_calculated,8.1069,9.0064,16,q,
ATXN1L|342371_calculated,8.0515,6.3083,16,q,
ELMO3|79767_calculated,7.9792,18.6407,16,q,
GALNS|2588_calculated,7.9616,10.5833,16,q,
SNTB2|6645_calculated,7.9359,5.6423,16,q,
PDPR|55066_calculated,7.9039,5.3995,16,q,
NLRC5|84166_calculated,7.8183,9.7493,16,q,
DEF8|54849_calculated,7.6255,7.0614,16,q,
PLCG2|5336_calculated,7.5677,6.6226,16,q,
TOX3|27324_calculated,7.4453,13.9355,16,q,
MLKL|197259_calculated,7.2703,10.0334,16,q,
RNF166|115992_calculated,7.2369,6.3196,16,q,
ZNF423|23090_calculated,7.203,1.8494,16,q,
HP|3240_calculated,7.1213,2.7529,16,q,
SLC7A6|9057_calculated,7.0795,7.3377,16,q,
SIAH1|6477_calculated,6.8941,6.093,16,q,
ADCY7|113_calculated,6.8372,5.7518,16,q,
ACD|65057_calculated,6.7592,8.3104,16,q,
ZNRF1|84937_calculated,6.6921,7.7494,16,q,
TAF1C|9013_calculated,6.6348,7.5202,16,q,
NOL3|8996_calculated,6.5998,6.7954,16,q,
WDR59|79726_calculated,6.488,6.6269,16,q,
KATNB1|10300_calculated,6.4606,8.997,16,q,
LPCAT2|54947_calculated,6.446,5.9792,16,q,
MLYCD|23417_calculated,6.4116,5.6551,16,q,
MVD|4597_calculated,6.3394,12.3869,16,q,
CHD9|80205_calculated,6.2604,3.9419,16,q,
RFWD3|55159_calculated,6.1735,10.325,16,q,
CDH3|1001_calculated,6.1368,12.928,16,q,
CENPT|80152_calculated,6.1204,6.1606,16,q,
DBNDD1|79007_calculated,6.0358,15.0339,16,q,
CCDC102A|92922_calculated,6.0088,3.4206,16,q,
PLA2G15|23659_calculated,5.9547,7.3906,16,q,
SMPD3|55512_calculated,5.8058,13.5053,16,q,
PRMT7|54496_calculated,5.7804,7.353,16,q,
CDH13|1012_calculated,5.5077,4.1696,16,q,
TMEM170A|124491_calculated,5.4096,6.5302,16,q,
ACSF3|197322_calculated,5.4031,6.9396,16,q,
LAT|27040_calculated,5.4009,6.1828,16,q,
CTU2|348180_calculated,5.3926,8.3084,16,q,
ZNF276|92822_calculated,5.3657,5.7154,16,q,
CMTM1|113540_calculated,5.3008,8.286,16,q,
MT1L|4500_calculated,5.2535,3.9915,16,q,
ZFP90|146198_calculated,5.2075,3.6164,16,q,
CDT1|81620_calculated,5.1165,17.1575,16,q,
LCAT|3931_calculated,5.1122,2.7647,16,q,
SPATA2L|124044_calculated,5.083,8.4958,16,q,
FHOD1|29109_calculated,5.0797,6.0763,16,q,
CHST5|23563_calculated,4.9473,8.5554,16,q,
ADAT1|23536_calculated,4.8504,5.5787,16,q,
ZNF319|57567_calculated,4.8101,4.123,16,q,
KIAA0513|9764_calculated,4.8086,3.4348,16,q,
SETD6|79918_calculated,4.7528,5.4742,16,q,
CNEP1R1|255919_calculated,4.7404,4.7397,16,q,
SNORD68|606500_calculated,4.739,4.928,16,q,
ATP2C2|9914_calculated,4.6778,7.0184,16,q,
SLC38A7|55238_calculated,4.607,5.8729,16,q,
C16orf70|80262_calculated,4.5681,5.3573,16,q,
HEATR3|55027_calculated,4.4852,5.9312,16,q,
GPT2|84706_calculated,4.4431,10.9352,16,q,
C16orf87|388272_calculated,4.3216,4.7372,16,q,
RANBP10|57610_calculated,4.2427,4.1113,16,q,
IL34|146433_calculated,4.2426,2.9052,16,q,
FUK|197258_calculated,4.1141,5.6174,16,q,
BBS2|583_calculated,4.032,3.1261,16,q,
CENPN|55839_calculated,4.0087,7.7069,16,q,
BANP|54971_calculated,3.9933,4.5863,16,q,
SPIRE2|84501_calculated,3.9244,7.0458,16,q,
TUBB3|10381_calculated,3.842,4.9137,16,q,
ZFP1|162239_calculated,3.7047,2.671,16,q,
FANCA|2175_calculated,3.6463,6.2651,16,q,
GINS2|51659_calculated,3.6258,12.8154,16,q,
LDHD|197257_calculated,3.5922,7.6827,16,q,
MTHFSD|64779_calculated,3.5761,4.0131,16,q,
GAS8|2622_calculated,3.5582,4.4309,16,q,
CCL22|6367_calculated,3.5166,2.878,16,q,
KLHDC4|54758_calculated,3.5022,4.3609,16,q,
MARVELD3|91862_calculated,3.4424,7.8429,16,q,
HSDL1|83693_calculated,3.417,3.755,16,q,
HSF4|3299_calculated,3.399,3.4924,16,q,
CALB2|794_calculated,3.3496,2.7313,16,q,
HAS3|3038_calculated,3.345,6.4122,16,q,
CENPBD1|92806_calculated,3.3212,4.0277,16,q,
PDXDC2P|283970_calculated,3.2917,3.1521,16,q,
TXNL4B|54957_calculated,3.2904,4.656,16,q,
CBFA2T3|863_calculated,3.217,1.6719,16,q,
GFOD2|81577_calculated,3.176,2.9262,16,q,
PAPD5|64282_calculated,3.0511,2.9993,16,q,
TMEM231|79583_calculated,2.9007,2.6271,16,q,
DHODH|1723_calculated,2.8438,3.6383,16,q,
VAT1L|57687_calculated,2.7041,0.8961,16,q,
TMED6|146456_calculated,2.6725,2.9385,16,q,
KIAA0895L|653319_calculated,2.5484,2.4452,16,q,
NKD1|85407_calculated,2.4214,7.7172,16,q,
CES3|23491_calculated,2.4037,6.3128,16,q,
GPR114|221188_calculated,2.3715,3.0923,16,q,
AFG3L1P|172|1of2_calculated,2.3246,2.3829,16,q,
ZNF821|55565_calculated,2.2685,2.2299,16,q,
RLTPR|146206_calculated,2.2253,1.655,16,q,
MIR4720|100616150_calculated,2.2233,1.8611,16,q,
OSGIN1|29948_calculated,2.2178,4.9404,16,q,
PLEKHG4|25894_calculated,2.1197,4.3508,16,q,
CDYL2|124359_calculated,2.0849,1.8918,16,q,
PHLPP2|23035_calculated,2.0067,1.8691,16,q,
GINS3|64785_calculated,1.98,4.3633,16,q,
TRAPPC2L|51693|2of2_calculated,1.9625,2.538,16,q,
CRNDE|643911_calculated,1.951,4.0266,16,q,
PDP2|57546_calculated,1.91,2.4486,16,q,
NUDT7|283927_calculated,1.8529,1.3188,16,q,
ZNF23|7571_calculated,1.8386,1.4296,16,q,
SHCBP1|79801_calculated,1.8244,3.9238,16,q,
SYCE1L|100130958_calculated,1.8127,1.8181,16,q,
AFG3L1P|172|2of2_calculated,1.7962,1.8759,16,q,
FOXL1|2300_calculated,1.789,1.9886,16,q,
ZNF469|84627_calculated,1.755,1.8463,16,q,
C16orf74|404550_calculated,1.6783,2.8286,16,q,
SDR42E1|93517_calculated,1.6715,2.5473,16,q,
NETO2|81831_calculated,1.6449,3.7179,16,q,
EXOC3L1|283849_calculated,1.6287,1.6778,16,q,
CPNE7|27132_calculated,1.6226,3.1007,16,q,
GAN|8139_calculated,1.5638,1.699,16,q,
DPEP2|64174_calculated,1.5458,0.9692,16,q,
C16orf95|100506581_calculated,1.5022,1.8577,16,q,
SNAI3|333929_calculated,1.4652,1.3906,16,q,
FOXC2|2303_calculated,1.4535,1.0914,16,q,
SNX20|124460_calculated,1.4321,1.1169,16,q,
C16orf86|388284_calculated,1.3412,0.6868,16,q,
ZNF778|197320_calculated,1.3352,0.9783,16,q,
CCDC113|29070_calculated,1.2195,1.2649,16,q,
RPGRIP1L|23322_calculated,1.1853,1.1845,16,q,
CTRL|1506_calculated,1.1648,1.0472,16,q,
CETP|1071_calculated,1.1587,0.913,16,q,
CHST4|10164_calculated,1.1536,1.6482,16,q,
CCL17|6361_calculated,1.1113,1.1275,16,q,
LRRC29|26231_calculated,1.0937,0.7622,16,q,
CBLN1|869_calculated,1.0935,0.354,16,q,
GCSH|2653_calculated,1.0324,1.4721,16,q,
ORC6|23594_calculated,1.0297,2.8426,16,q,
ZNF19|7567_calculated,0.9853,0.8471,16,q,
IRX5|10265_calculated,0.9103,1.8648,16,q,
IRX3|79191_calculated,0.8998,2.9489,16,q,
C16orf46|123775_calculated,0.8537,0.8798,16,q,
NOD2|64127_calculated,0.7796,1.0405,16,q,
CDH16|1014_calculated,0.7724,1.9903,16,q,
CES4A|283848_calculated,0.6441,0.8733,16,q,
MT1DP|326343_calculated,0.5622,0.6867,16,q,
CHST6|4166_calculated,0.5596,0.567,16,q,
BEAN1|146227_calculated,0.5491,0.5356,16,q,
GPR97|222487_calculated,0.5402,0.8062,16,q,
PRSS54|221191_calculated,0.5158,0.515,16,q,
JPH3|57338_calculated,0.5145,0.4709,16,q,
NRN1L|123904_calculated,0.3877,0.3221,16,q,
SALL1|6299_calculated,0.3649,0.5465,16,q,
CLEC3A|10143_calculated,0.3233,0.0429,16,q,
SNORD71|692111_calculated,0.2995,0.1796,16,q,
SLC9A5|6553_calculated,0.2888,0.308,16,q,
CES1P1|51716_calculated,0.2882,0.1297,16,q,
ADAMTS18|170692_calculated,0.2624,0.3637,16,q,
C16orf3|750_calculated,0.2572,0.2735,16,q,
PMFBP1|83449_calculated,0.2551,0.3982,16,q,
SLC22A31|146429_calculated,0.2495,1.2508,16,q,
CTRB1|1504_calculated,0.2464,0.1632,16,q,
TSNAXIP1|55815_calculated,0.2349,0.141,16,q,
SNORA46|677827_calculated,0.2161,0.232,16,q,
SLC6A2|6530_calculated,0.213,0.0587,16,q,
SNORD111|692214_calculated,0.2057,0.1654,16,q,
HPR|3250_calculated,0.1868,0.1718,16,q,
MT1JP|4498_calculated,0.1842,0.2041,16,q,
AGRP|181_calculated,0.1819,0.1447,16,q,
PKD1L3|342372_calculated,0.1691,0.1501,16,q,
LRRC36|55282_calculated,0.1564,0.3038,16,q,
IL17C|27189_calculated,0.1525,1.5813,16,q,
MIR328|442901_calculated,0.1517,0.1373,16,q,
LINC00311|197196_calculated,0.1509,0.0524,16,q,
SNORD111B|100113402_calculated,0.1507,0.09,16,q,
DYNLRB2|83657_calculated,0.1324,0.0648,16,q,
DPEP3|64180_calculated,0.1227,0.1712,16,q,
CA7|766_calculated,0.1225,0.5228,16,q,
MT3|4504_calculated,0.1193,0.0727,16,q,
DNAAF1|123872_calculated,0.1184,0.1499,16,q,
CDH8|1006_calculated,0.1027,0.039,16,q,
PABPN1L|390748_calculated,0.1017,0.1301,16,q,
FAM92B|339145_calculated,0.0919,0.1618,16,q,
IRX6|79190_calculated,0.089,0.1279,16,q,
SLC12A3|6559_calculated,0.0833,0.0519,16,q,
MYLK3|91807_calculated,0.0782,0.0416,16,q,
CNGB1|1258_calculated,0.0774,0.0529,16,q,
CTRB2|440387_calculated,0.077,0.0849,16,q,
CAPNS2|84290_calculated,0.0716,1.2552,16,q,
CDH15|1013_calculated,0.0711,0.1038,16,q,
CLEC18B|497190_calculated,0.0692,0.0854,16,q,
PKD1L2|114780_calculated,0.0683,0.0468,16,q,
SNORA70D|100379141_calculated,0.0642,0.044,16,q,
HYDIN|54768|2of3_calculated,0.0637,0.0151,16,q,
ADAD2|161931_calculated,0.0627,0.1194,16,q,
CCDC135|84229_calculated,0.0601,0.0726,16,q,
ABCC11|85320_calculated,0.0588,0.0771,16,q,
LINC00304|283860_calculated,0.0541,0.0175,16,q,
HYDIN|54768|1of3_calculated,0.0496,0.0159,16,q,
CNTNAP4|85445_calculated,0.0488,0.0558,16,q,
TEPP|374739_calculated,0.0467,0.0317,16,q,
KCTD19|146212_calculated,0.043,0.0811,16,q,
TAT|6898_calculated,0.0375,0.0712,16,q,
CLEC18A|348174_calculated,0.0301,0.0518,16,q,
CCDC79|283847_calculated,0.0291,0.0209,16,q,
MIR140|406932_calculated,0.0262,0.0426,16,q,
HYDIN|54768|3of3_calculated,0.0256,0.0271,16,q,
MIR138-2|406930_calculated,0.0248,0.0163,16,q,
CA5A|763_calculated,0.02,0.0346,16,q,
CES5A|221223_calculated,0.0188,0.0258,16,q,
SLC38A8|146167_calculated,0.0166,0.0685,16,q,
KCNG4|93107_calculated,0.015,0.0039,16,q,
C16orf78|123970_calculated,0.0136,0.0073,16,q,
ANKRD26P1|124149_calculated,0.0119,0.0209,16,q,
MT4|84560_calculated,0.0093,0.0692,16,q,
MT1B|4490_calculated,0.0084,0.046,16,q,
CES1P2|390732_calculated,0.008,0.0039,16,q,
MT1IP|644314_calculated,0.0071,0.0085,16,q,
ABCC12|94160_calculated,0.0063,0.0098,16,q,
PRDM7|11105_calculated,0.0037,0.0056,16,q,
MIR762|100313837_calculated,26.2102,26.0969,16,,
MIR3176|100423037_calculated,1.3314,1.1679,16,,
MIR4722|100616167_calculated,0.9473,0.6278,16,,
MIR4519|100616231_calculated,0.3825,0.2614,16,,
MIR3178|100422974_calculated,0.2544,0.119,16,,
MIR3177|100423012_calculated,0.211,0.1302,16,,
MIR3677|100500812_calculated,0.1729,0.1024,16,,
MIR4518|100616405_calculated,0.1716,0.0448,16,,
MIR1910|100302261_calculated,0.1435,0.0619,16,,
MIR1538|100302119_calculated,0.0971,0.0412,16,,
MIR3180-4|100500852_calculated,0.0913,0.0912,16,,
MIR4516|100616258_calculated,0.0878,0.0389,16,,
MIR4718|100616195_calculated,0.075,0.0232,16,,
MIR548W|100422923_calculated,0.0369,0.0301,16,,
MIR3180-5|100500916_calculated,0.0323,0.0224,16,,
MIR3182|100422853_calculated,0.0264,0.0176,16,,
MIR4717|100616241_calculated,0.0153,0.0033,16,,
MIR3935|100500891_calculated,0.0107,0.0082,16,,
MIR4719|100616172_calculated,0.0064,0.0035,16,,
MIR3180-1|100422870|1of3_calculated,0,0,16,,
MIR3180-1|100422870|2of3_calculated,0,0,16,,
MIR3180-1|100422870|3of3_calculated,0,0,16,,
